areaperil_id,lon,lat,IMTs
6688,-71.7,18.65,SA(1.0)
6689,-71.7,18.7,SA(1.0)
6690,-71.7,18.75,SA(1.0)
6691,-71.7,18.8,SA(1.0)
6692,-71.7,18.85,SA(1.0)
6693,-71.7,18.9,SA(1.0)
6694,-71.7,18.95,SA(1.0)
6695,-71.7,19.0,SA(1.0)
6696,-71.7,19.05,SA(1.0)
6697,-71.7,19.1,SA(1.0)
6698,-71.7,19.15,SA(1.0)
6699,-71.7,19.2,SA(1.0)
6700,-71.7,19.25,SA(1.0)
6701,-71.7,19.3,SA(1.0)
6702,-71.7,19.35,SA(1.0)
6703,-71.7,19.4,SA(1.0)
6704,-71.7,19.45,SA(1.0)
6705,-71.7,19.5,SA(1.0)
6706,-71.7,19.55,SA(1.0)
6707,-71.7,19.6,SA(1.0)
6708,-71.7,19.65,SA(1.0)
6709,-71.7,19.7,SA(1.0)
6710,-71.7,19.75,SA(1.0)
6711,-71.7,19.8,SA(1.0)
6712,-71.7,19.85,SA(1.0)
6713,-71.7,19.9,SA(1.0)
6714,-71.7,19.95,SA(1.0)
6715,-71.65,17.75,SA(1.0)
6716,-71.65,17.8,SA(1.0)
6717,-71.65,17.85,SA(1.0)
6718,-71.65,17.9,SA(1.0)
6719,-71.65,17.95,SA(1.0)
6720,-71.65,18.0,SA(1.0)
6721,-71.65,18.05,SA(1.0)
6722,-71.65,18.1,SA(1.0)
6723,-71.65,18.15,SA(1.0)
6724,-71.65,18.2,SA(1.0)
6725,-71.65,18.25,SA(1.0)
6726,-71.65,18.3,SA(1.0)
6727,-71.65,18.35,SA(1.0)
6728,-71.65,18.4,SA(1.0)
6729,-71.65,18.45,SA(1.0)
6730,-71.65,18.5,SA(1.0)
6731,-71.65,18.55,SA(1.0)
6732,-71.65,18.6,SA(1.0)
6733,-71.65,18.65,SA(1.0)
6734,-71.65,18.7,SA(1.0)
6735,-71.65,18.75,SA(1.0)
6736,-71.65,18.8,SA(1.0)
6737,-71.65,18.85,SA(1.0)
6738,-71.65,18.9,SA(1.0)
6739,-71.65,18.95,SA(1.0)
6740,-71.65,19.0,SA(1.0)
6741,-71.65,19.05,SA(1.0)
6742,-71.65,19.1,SA(1.0)
6743,-71.65,19.15,SA(1.0)
6744,-71.65,19.2,SA(1.0)
6745,-71.65,19.25,SA(1.0)
6746,-71.65,19.3,SA(1.0)
6747,-71.65,19.35,SA(1.0)
6748,-71.65,19.4,SA(1.0)
6749,-71.65,19.45,SA(1.0)
6750,-71.65,19.5,SA(1.0)
6751,-71.65,19.55,SA(1.0)
6752,-71.65,19.6,SA(1.0)
6753,-71.65,19.65,SA(1.0)
6754,-71.65,19.7,SA(1.0)
6755,-71.65,19.75,SA(1.0)
6756,-71.65,19.8,SA(1.0)
6757,-71.65,19.85,SA(1.0)
6758,-71.65,19.9,SA(1.0)
6759,-71.65,19.95,SA(1.0)
6760,-71.6,17.5,SA(1.0)
6761,-71.6,17.55,SA(1.0)
6762,-71.6,17.6,SA(1.0)
6763,-71.6,17.65,SA(1.0)
6764,-71.6,17.7,SA(1.0)
6765,-71.6,17.75,SA(1.0)
6766,-71.6,17.8,SA(1.0)
6767,-71.6,17.85,SA(1.0)
6768,-71.6,17.9,SA(1.0)
6769,-71.6,17.95,SA(1.0)
6770,-71.6,18.0,SA(1.0)
6771,-71.6,18.05,SA(1.0)
6772,-71.6,18.1,SA(1.0)
6773,-71.6,18.15,SA(1.0)
6774,-71.6,18.2,SA(1.0)
6775,-71.6,18.25,SA(1.0)
6776,-71.6,18.3,SA(1.0)
6777,-71.6,18.35,SA(1.0)
6778,-71.6,18.4,SA(1.0)
6779,-71.6,18.45,SA(1.0)
6780,-71.6,18.5,SA(1.0)
6781,-71.6,18.55,SA(1.0)
6782,-71.6,18.6,SA(1.0)
6783,-71.6,18.65,SA(1.0)
6784,-71.6,18.7,SA(1.0)
6785,-71.6,18.75,SA(1.0)
6786,-71.6,18.8,SA(1.0)
6787,-71.6,18.85,SA(1.0)
6788,-71.6,18.9,SA(1.0)
6789,-71.6,18.95,SA(1.0)
6790,-71.6,19.0,SA(1.0)
6791,-71.6,19.05,SA(1.0)
6792,-71.6,19.1,SA(1.0)
6793,-71.6,19.15,SA(1.0)
6794,-71.6,19.2,SA(1.0)
6795,-71.6,19.25,SA(1.0)
6796,-71.6,19.3,SA(1.0)
6797,-71.6,19.35,SA(1.0)
6798,-71.6,19.4,SA(1.0)
6799,-71.6,19.45,SA(1.0)
6800,-71.6,19.5,SA(1.0)
6801,-71.6,19.55,SA(1.0)
6802,-71.6,19.6,SA(1.0)
6803,-71.6,19.65,SA(1.0)
6804,-71.6,19.7,SA(1.0)
6805,-71.6,19.75,SA(1.0)
6806,-71.6,19.8,SA(1.0)
6807,-71.6,19.85,SA(1.0)
6808,-71.6,19.9,SA(1.0)
6809,-71.6,19.95,SA(1.0)
6810,-71.6,20.0,SA(1.0)
6811,-71.55,17.45,SA(1.0)
6812,-71.55,17.5,SA(1.0)
6813,-71.55,17.55,SA(1.0)
6814,-71.55,17.6,SA(1.0)
6815,-71.55,17.65,SA(1.0)
6816,-71.55,17.7,SA(1.0)
6817,-71.55,17.75,SA(1.0)
6818,-71.55,17.8,SA(1.0)
6819,-71.55,17.85,SA(1.0)
6820,-71.55,17.9,SA(1.0)
6821,-71.55,17.95,SA(1.0)
6822,-71.55,18.0,SA(1.0)
6823,-71.55,18.05,SA(1.0)
6824,-71.55,18.1,SA(1.0)
6825,-71.55,18.15,SA(1.0)
6826,-71.55,18.2,SA(1.0)
6827,-71.55,18.25,SA(1.0)
6828,-71.55,18.3,SA(1.0)
6829,-71.55,18.35,SA(1.0)
6830,-71.55,18.4,SA(1.0)
6831,-71.55,18.45,SA(1.0)
6832,-71.55,18.5,SA(1.0)
6833,-71.55,18.55,SA(1.0)
6834,-71.55,18.6,SA(1.0)
6835,-71.55,18.65,SA(1.0)
6836,-71.55,18.7,SA(1.0)
6837,-71.55,18.75,SA(1.0)
6838,-71.55,18.8,SA(1.0)
6839,-71.55,18.85,SA(1.0)
6840,-71.55,18.9,SA(1.0)
6841,-71.55,18.95,SA(1.0)
6842,-71.55,19.0,SA(1.0)
6843,-71.55,19.05,SA(1.0)
6844,-71.55,19.1,SA(1.0)
6845,-71.55,19.15,SA(1.0)
6846,-71.55,19.2,SA(1.0)
6847,-71.55,19.25,SA(1.0)
6848,-71.55,19.3,SA(1.0)
6849,-71.55,19.35,SA(1.0)
6850,-71.55,19.4,SA(1.0)
6851,-71.55,19.45,SA(1.0)
6852,-71.55,19.5,SA(1.0)
6853,-71.55,19.55,SA(1.0)
6854,-71.55,19.6,SA(1.0)
6855,-71.55,19.65,SA(1.0)
6856,-71.55,19.7,SA(1.0)
6857,-71.55,19.75,SA(1.0)
6858,-71.55,19.8,SA(1.0)
6859,-71.55,19.85,SA(1.0)
6860,-71.55,19.9,SA(1.0)
6861,-71.55,19.95,SA(1.0)
6862,-71.55,20.0,SA(1.0)
6863,-71.5,17.45,SA(1.0)
6864,-71.5,17.5,SA(1.0)
6865,-71.5,17.55,SA(1.0)
6866,-71.5,17.6,SA(1.0)
6867,-71.5,17.65,SA(1.0)
6868,-71.5,17.7,SA(1.0)
6869,-71.5,17.75,SA(1.0)
6870,-71.5,17.8,SA(1.0)
6871,-71.5,17.85,SA(1.0)
6872,-71.5,17.9,SA(1.0)
6873,-71.5,17.95,SA(1.0)
6874,-71.5,18.0,SA(1.0)
6875,-71.5,18.05,SA(1.0)
6876,-71.5,18.1,SA(1.0)
6877,-71.5,18.15,SA(1.0)
6878,-71.5,18.2,SA(1.0)
6879,-71.5,18.25,SA(1.0)
6880,-71.5,18.3,SA(1.0)
6881,-71.5,18.35,SA(1.0)
6882,-71.5,18.4,SA(1.0)
6883,-71.5,18.45,SA(1.0)
6884,-71.5,18.5,SA(1.0)
6885,-71.5,18.55,SA(1.0)
6886,-71.5,18.6,SA(1.0)
6887,-71.5,18.65,SA(1.0)
6888,-71.5,18.7,SA(1.0)
6889,-71.5,18.75,SA(1.0)
6890,-71.5,18.8,SA(1.0)
6891,-71.5,18.85,SA(1.0)
6892,-71.5,18.9,SA(1.0)
6893,-71.5,18.95,SA(1.0)
6894,-71.5,19.0,SA(1.0)
6895,-71.5,19.05,SA(1.0)
6896,-71.5,19.1,SA(1.0)
6897,-71.5,19.15,SA(1.0)
6898,-71.5,19.2,SA(1.0)
6899,-71.5,19.25,SA(1.0)
6900,-71.5,19.3,SA(1.0)
6901,-71.5,19.35,SA(1.0)
6902,-71.5,19.4,SA(1.0)
6903,-71.5,19.45,SA(1.0)
6904,-71.5,19.5,SA(1.0)
6905,-71.5,19.55,SA(1.0)
6906,-71.5,19.6,SA(1.0)
6907,-71.5,19.65,SA(1.0)
6908,-71.5,19.7,SA(1.0)
6909,-71.5,19.75,SA(1.0)
6910,-71.5,19.8,SA(1.0)
6911,-71.5,19.85,SA(1.0)
6912,-71.5,19.9,SA(1.0)
6913,-71.5,19.95,SA(1.0)
6914,-71.5,20.0,SA(1.0)
6915,-71.45,17.5,SA(1.0)
6916,-71.45,17.55,SA(1.0)
6917,-71.45,17.6,SA(1.0)
6918,-71.45,17.65,SA(1.0)
6919,-71.45,17.7,SA(1.0)
6920,-71.45,17.75,SA(1.0)
6921,-71.45,17.8,SA(1.0)
6922,-71.45,17.85,SA(1.0)
6923,-71.45,17.9,SA(1.0)
6924,-71.45,17.95,SA(1.0)
6925,-71.45,18.0,SA(1.0)
6926,-71.45,18.05,SA(1.0)
6927,-71.45,18.1,SA(1.0)
6928,-71.45,18.15,SA(1.0)
6929,-71.45,18.2,SA(1.0)
6930,-71.45,18.25,SA(1.0)
6931,-71.45,18.3,SA(1.0)
6932,-71.45,18.35,SA(1.0)
6933,-71.45,18.4,SA(1.0)
6934,-71.45,18.45,SA(1.0)
6935,-71.45,18.5,SA(1.0)
6936,-71.45,18.55,SA(1.0)
6937,-71.45,18.6,SA(1.0)
6938,-71.45,18.65,SA(1.0)
6939,-71.45,18.7,SA(1.0)
6940,-71.45,18.75,SA(1.0)
6941,-71.45,18.8,SA(1.0)
6942,-71.45,18.85,SA(1.0)
6943,-71.45,18.9,SA(1.0)
6944,-71.45,18.95,SA(1.0)
6945,-71.45,19.0,SA(1.0)
6946,-71.45,19.05,SA(1.0)
6947,-71.45,19.1,SA(1.0)
6948,-71.45,19.15,SA(1.0)
6949,-71.45,19.2,SA(1.0)
6950,-71.45,19.25,SA(1.0)
6951,-71.45,19.3,SA(1.0)
6952,-71.45,19.35,SA(1.0)
6953,-71.45,19.4,SA(1.0)
6954,-71.45,19.45,SA(1.0)
6955,-71.45,19.5,SA(1.0)
6956,-71.45,19.55,SA(1.0)
6957,-71.45,19.6,SA(1.0)
6958,-71.45,19.65,SA(1.0)
6959,-71.45,19.7,SA(1.0)
6960,-71.45,19.75,SA(1.0)
6961,-71.45,19.8,SA(1.0)
6962,-71.45,19.85,SA(1.0)
6963,-71.45,19.9,SA(1.0)
6964,-71.45,19.95,SA(1.0)
6965,-71.4,17.55,SA(1.0)
6966,-71.4,17.6,SA(1.0)
6967,-71.4,17.65,SA(1.0)
6968,-71.4,17.7,SA(1.0)
6969,-71.4,17.75,SA(1.0)
6970,-71.4,17.8,SA(1.0)
6971,-71.4,17.85,SA(1.0)
6972,-71.4,17.9,SA(1.0)
6973,-71.4,17.95,SA(1.0)
6974,-71.4,18.0,SA(1.0)
6975,-71.4,18.05,SA(1.0)
6976,-71.4,18.1,SA(1.0)
6977,-71.4,18.15,SA(1.0)
6978,-71.4,18.2,SA(1.0)
6979,-71.4,18.25,SA(1.0)
6980,-71.4,18.3,SA(1.0)
6981,-71.4,18.35,SA(1.0)
6982,-71.4,18.4,SA(1.0)
6983,-71.4,18.45,SA(1.0)
6984,-71.4,18.5,SA(1.0)
6985,-71.4,18.55,SA(1.0)
6986,-71.4,18.6,SA(1.0)
6987,-71.4,18.65,SA(1.0)
6988,-71.4,18.7,SA(1.0)
6989,-71.4,18.75,SA(1.0)
6990,-71.4,18.8,SA(1.0)
6991,-71.4,18.85,SA(1.0)
6992,-71.4,18.9,SA(1.0)
6993,-71.4,18.95,SA(1.0)
6994,-71.4,19.0,SA(1.0)
6995,-71.4,19.05,SA(1.0)
6996,-71.4,19.1,SA(1.0)
6997,-71.4,19.15,SA(1.0)
6998,-71.4,19.2,SA(1.0)
6999,-71.4,19.25,SA(1.0)
7000,-71.4,19.3,SA(1.0)
7001,-71.4,19.35,SA(1.0)
7002,-71.4,19.4,SA(1.0)
7003,-71.4,19.45,SA(1.0)
7004,-71.4,19.5,SA(1.0)
7005,-71.4,19.55,SA(1.0)
7006,-71.4,19.6,SA(1.0)
7007,-71.4,19.65,SA(1.0)
7008,-71.4,19.7,SA(1.0)
7009,-71.4,19.75,SA(1.0)
7010,-71.4,19.8,SA(1.0)
7011,-71.4,19.85,SA(1.0)
7012,-71.4,19.9,SA(1.0)
7013,-71.4,19.95,SA(1.0)
7014,-71.35,17.55,SA(1.0)
7015,-71.35,17.6,SA(1.0)
7016,-71.35,17.65,SA(1.0)
7017,-71.35,17.7,SA(1.0)
7018,-71.35,17.75,SA(1.0)
7019,-71.35,17.8,SA(1.0)
7020,-71.35,17.85,SA(1.0)
7021,-71.35,17.9,SA(1.0)
7022,-71.35,17.95,SA(1.0)
7023,-71.35,18.0,SA(1.0)
7024,-71.35,18.05,SA(1.0)
7025,-71.35,18.1,SA(1.0)
7026,-71.35,18.15,SA(1.0)
7027,-71.35,18.2,SA(1.0)
7028,-71.35,18.25,SA(1.0)
7029,-71.35,18.3,SA(1.0)
7030,-71.35,18.35,SA(1.0)
7031,-71.35,18.4,SA(1.0)
7032,-71.35,18.45,SA(1.0)
7033,-71.35,18.5,SA(1.0)
7034,-71.35,18.55,SA(1.0)
7035,-71.35,18.6,SA(1.0)
7036,-71.35,18.65,SA(1.0)
7037,-71.35,18.7,SA(1.0)
7038,-71.35,18.75,SA(1.0)
7039,-71.35,18.8,SA(1.0)
7040,-71.35,18.85,SA(1.0)
7041,-71.35,18.9,SA(1.0)
7042,-71.35,18.95,SA(1.0)
7043,-71.35,19.0,SA(1.0)
7044,-71.35,19.05,SA(1.0)
7045,-71.35,19.1,SA(1.0)
7046,-71.35,19.15,SA(1.0)
7047,-71.35,19.2,SA(1.0)
7048,-71.35,19.25,SA(1.0)
7049,-71.35,19.3,SA(1.0)
7050,-71.35,19.35,SA(1.0)
7051,-71.35,19.4,SA(1.0)
7052,-71.35,19.45,SA(1.0)
7053,-71.35,19.5,SA(1.0)
7054,-71.35,19.55,SA(1.0)
7055,-71.35,19.6,SA(1.0)
7056,-71.35,19.65,SA(1.0)
7057,-71.35,19.7,SA(1.0)
7058,-71.35,19.75,SA(1.0)
7059,-71.35,19.8,SA(1.0)
7060,-71.35,19.85,SA(1.0)
7061,-71.35,19.9,SA(1.0)
7062,-71.35,19.95,SA(1.0)
7063,-71.3,17.6,SA(1.0)
7064,-71.3,17.65,SA(1.0)
7065,-71.3,17.7,SA(1.0)
7066,-71.3,17.75,SA(1.0)
7067,-71.3,17.8,SA(1.0)
7068,-71.3,17.85,SA(1.0)
7069,-71.3,17.9,SA(1.0)
7070,-71.3,17.95,SA(1.0)
7071,-71.3,18.0,SA(1.0)
7072,-71.3,18.05,SA(1.0)
7073,-71.3,18.1,SA(1.0)
7074,-71.3,18.15,SA(1.0)
7075,-71.3,18.2,SA(1.0)
7076,-71.3,18.25,SA(1.0)
7077,-71.3,18.3,SA(1.0)
7078,-71.3,18.35,SA(1.0)
7079,-71.3,18.4,SA(1.0)
7080,-71.3,18.45,SA(1.0)
7081,-71.3,18.5,SA(1.0)
7082,-71.3,18.55,SA(1.0)
7083,-71.3,18.6,SA(1.0)
7084,-71.3,18.65,SA(1.0)
7085,-71.3,18.7,SA(1.0)
7086,-71.3,18.75,SA(1.0)
7087,-71.3,18.8,SA(1.0)
7088,-71.3,18.85,SA(1.0)
7089,-71.3,18.9,SA(1.0)
7090,-71.3,18.95,SA(1.0)
7091,-71.3,19.0,SA(1.0)
7092,-71.3,19.05,SA(1.0)
7093,-71.3,19.1,SA(1.0)
7094,-71.3,19.15,SA(1.0)
7095,-71.3,19.2,SA(1.0)
7096,-71.3,19.25,SA(1.0)
7097,-71.3,19.3,SA(1.0)
7098,-71.3,19.35,SA(1.0)
7099,-71.3,19.4,SA(1.0)
7100,-71.3,19.45,SA(1.0)
7101,-71.3,19.5,SA(1.0)
7102,-71.3,19.55,SA(1.0)
7103,-71.3,19.6,SA(1.0)
7104,-71.3,19.65,SA(1.0)
7105,-71.3,19.7,SA(1.0)
7106,-71.3,19.75,SA(1.0)
7107,-71.3,19.8,SA(1.0)
7108,-71.3,19.85,SA(1.0)
7109,-71.3,19.9,SA(1.0)
7110,-71.25,17.7,SA(1.0)
7111,-71.25,17.75,SA(1.0)
7112,-71.25,17.8,SA(1.0)
7113,-71.25,17.85,SA(1.0)
7114,-71.25,17.9,SA(1.0)
7115,-71.25,17.95,SA(1.0)
7116,-71.25,18.0,SA(1.0)
7117,-71.25,18.05,SA(1.0)
7118,-71.25,18.1,SA(1.0)
7119,-71.25,18.15,SA(1.0)
7120,-71.25,18.2,SA(1.0)
7121,-71.25,18.25,SA(1.0)
7122,-71.25,18.3,SA(1.0)
7123,-71.25,18.35,SA(1.0)
7124,-71.25,18.4,SA(1.0)
7125,-71.25,18.45,SA(1.0)
7126,-71.25,18.5,SA(1.0)
7127,-71.25,18.55,SA(1.0)
7128,-71.25,18.6,SA(1.0)
7129,-71.25,18.65,SA(1.0)
7130,-71.25,18.7,SA(1.0)
7131,-71.25,18.75,SA(1.0)
7132,-71.25,18.8,SA(1.0)
7133,-71.25,18.85,SA(1.0)
7134,-71.25,18.9,SA(1.0)
7135,-71.25,18.95,SA(1.0)
7136,-71.25,19.0,SA(1.0)
7137,-71.25,19.05,SA(1.0)
7138,-71.25,19.1,SA(1.0)
7139,-71.25,19.15,SA(1.0)
7140,-71.25,19.2,SA(1.0)
7141,-71.25,19.25,SA(1.0)
7142,-71.25,19.3,SA(1.0)
7143,-71.25,19.35,SA(1.0)
7144,-71.25,19.4,SA(1.0)
7145,-71.25,19.45,SA(1.0)
7146,-71.25,19.5,SA(1.0)
7147,-71.25,19.55,SA(1.0)
7148,-71.25,19.6,SA(1.0)
7149,-71.25,19.65,SA(1.0)
7150,-71.25,19.7,SA(1.0)
7151,-71.25,19.75,SA(1.0)
7152,-71.25,19.8,SA(1.0)
7153,-71.25,19.85,SA(1.0)
7154,-71.25,19.9,SA(1.0)
7155,-71.2,17.8,SA(1.0)
7156,-71.2,17.85,SA(1.0)
7157,-71.2,17.9,SA(1.0)
7158,-71.2,17.95,SA(1.0)
7159,-71.2,18.0,SA(1.0)
7160,-71.2,18.05,SA(1.0)
7161,-71.2,18.1,SA(1.0)
7162,-71.2,18.15,SA(1.0)
7163,-71.2,18.2,SA(1.0)
7164,-71.2,18.25,SA(1.0)
7165,-71.2,18.3,SA(1.0)
7166,-71.2,18.35,SA(1.0)
7167,-71.2,18.4,SA(1.0)
7168,-71.2,18.45,SA(1.0)
7169,-71.2,18.5,SA(1.0)
7170,-71.2,18.55,SA(1.0)
7171,-71.2,18.6,SA(1.0)
7172,-71.2,18.65,SA(1.0)
7173,-71.2,18.7,SA(1.0)
7174,-71.2,18.75,SA(1.0)
7175,-71.2,18.8,SA(1.0)
7176,-71.2,18.85,SA(1.0)
7177,-71.2,18.9,SA(1.0)
7178,-71.2,18.95,SA(1.0)
7179,-71.2,19.0,SA(1.0)
7180,-71.2,19.05,SA(1.0)
7181,-71.2,19.1,SA(1.0)
7182,-71.2,19.15,SA(1.0)
7183,-71.2,19.2,SA(1.0)
7184,-71.2,19.25,SA(1.0)
7185,-71.2,19.3,SA(1.0)
7186,-71.2,19.35,SA(1.0)
7187,-71.2,19.4,SA(1.0)
7188,-71.2,19.45,SA(1.0)
7189,-71.2,19.5,SA(1.0)
7190,-71.2,19.55,SA(1.0)
7191,-71.2,19.6,SA(1.0)
7192,-71.2,19.65,SA(1.0)
7193,-71.2,19.7,SA(1.0)
7194,-71.2,19.75,SA(1.0)
7195,-71.2,19.8,SA(1.0)
7196,-71.2,19.85,SA(1.0)
7197,-71.2,19.9,SA(1.0)
7198,-71.15,17.85,SA(1.0)
7199,-71.15,17.9,SA(1.0)
7200,-71.15,17.95,SA(1.0)
7201,-71.15,18.0,SA(1.0)
7202,-71.15,18.05,SA(1.0)
7203,-71.15,18.1,SA(1.0)
7204,-71.15,18.15,SA(1.0)
7205,-71.15,18.2,SA(1.0)
7206,-71.15,18.25,SA(1.0)
7207,-71.15,18.3,SA(1.0)
7208,-71.15,18.35,SA(1.0)
7209,-71.15,18.4,SA(1.0)
7210,-71.15,18.45,SA(1.0)
7211,-71.15,18.5,SA(1.0)
7212,-71.15,18.55,SA(1.0)
7213,-71.15,18.6,SA(1.0)
7214,-71.15,18.65,SA(1.0)
7215,-71.15,18.7,SA(1.0)
7216,-71.15,18.75,SA(1.0)
7217,-71.15,18.8,SA(1.0)
7218,-71.15,18.85,SA(1.0)
7219,-71.15,18.9,SA(1.0)
7220,-71.15,18.95,SA(1.0)
7221,-71.15,19.0,SA(1.0)
7222,-71.15,19.05,SA(1.0)
7223,-71.15,19.1,SA(1.0)
7224,-71.15,19.15,SA(1.0)
7225,-71.15,19.2,SA(1.0)
7226,-71.15,19.25,SA(1.0)
7227,-71.15,19.3,SA(1.0)
7228,-71.15,19.35,SA(1.0)
7229,-71.15,19.4,SA(1.0)
7230,-71.15,19.45,SA(1.0)
7231,-71.15,19.5,SA(1.0)
7232,-71.15,19.55,SA(1.0)
7233,-71.15,19.6,SA(1.0)
7234,-71.15,19.65,SA(1.0)
7235,-71.15,19.7,SA(1.0)
7236,-71.15,19.75,SA(1.0)
7237,-71.15,19.8,SA(1.0)
7238,-71.15,19.85,SA(1.0)
7239,-71.15,19.9,SA(1.0)
7240,-71.15,19.95,SA(1.0)
7241,-71.1,17.9,SA(1.0)
7242,-71.1,17.95,SA(1.0)
7243,-71.1,18.0,SA(1.0)
7244,-71.1,18.05,SA(1.0)
7245,-71.1,18.1,SA(1.0)
7246,-71.1,18.15,SA(1.0)
7247,-71.1,18.2,SA(1.0)
7248,-71.1,18.25,SA(1.0)
7249,-71.1,18.3,SA(1.0)
7250,-71.1,18.35,SA(1.0)
7251,-71.1,18.4,SA(1.0)
7252,-71.1,18.45,SA(1.0)
7253,-71.1,18.5,SA(1.0)
7254,-71.1,18.55,SA(1.0)
7255,-71.1,18.6,SA(1.0)
7256,-71.1,18.65,SA(1.0)
7257,-71.1,18.7,SA(1.0)
7258,-71.1,18.75,SA(1.0)
7259,-71.1,18.8,SA(1.0)
7260,-71.1,18.85,SA(1.0)
7261,-71.1,18.9,SA(1.0)
7262,-71.1,18.95,SA(1.0)
7263,-71.1,19.0,SA(1.0)
7264,-71.1,19.05,SA(1.0)
7265,-71.1,19.1,SA(1.0)
7266,-71.1,19.15,SA(1.0)
7267,-71.1,19.2,SA(1.0)
7268,-71.1,19.25,SA(1.0)
7269,-71.1,19.3,SA(1.0)
7270,-71.1,19.35,SA(1.0)
7271,-71.1,19.4,SA(1.0)
7272,-71.1,19.45,SA(1.0)
7273,-71.1,19.5,SA(1.0)
7274,-71.1,19.55,SA(1.0)
7275,-71.1,19.6,SA(1.0)
7276,-71.1,19.65,SA(1.0)
7277,-71.1,19.7,SA(1.0)
7278,-71.1,19.75,SA(1.0)
7279,-71.1,19.8,SA(1.0)
7280,-71.1,19.85,SA(1.0)
7281,-71.1,19.9,SA(1.0)
7282,-71.1,19.95,SA(1.0)
7283,-71.1,20.0,SA(1.0)
7284,-71.05,18.0,SA(1.0)
7285,-71.05,18.05,SA(1.0)
7286,-71.05,18.1,SA(1.0)
7287,-71.05,18.15,SA(1.0)
7288,-71.05,18.2,SA(1.0)
7289,-71.05,18.25,SA(1.0)
7290,-71.05,18.3,SA(1.0)
7291,-71.05,18.35,SA(1.0)
7292,-71.05,18.4,SA(1.0)
7293,-71.05,18.45,SA(1.0)
7294,-71.05,18.5,SA(1.0)
7295,-71.05,18.55,SA(1.0)
7296,-71.05,18.6,SA(1.0)
7297,-71.05,18.65,SA(1.0)
7298,-71.05,18.7,SA(1.0)
7299,-71.05,18.75,SA(1.0)
7300,-71.05,18.8,SA(1.0)
7301,-71.05,18.85,SA(1.0)
7302,-71.05,18.9,SA(1.0)
7303,-71.05,18.95,SA(1.0)
7304,-71.05,19.0,SA(1.0)
7305,-71.05,19.05,SA(1.0)
7306,-71.05,19.1,SA(1.0)
7307,-71.05,19.15,SA(1.0)
7308,-71.05,19.2,SA(1.0)
7309,-71.05,19.25,SA(1.0)
7310,-71.05,19.3,SA(1.0)
7311,-71.05,19.35,SA(1.0)
7312,-71.05,19.4,SA(1.0)
7313,-71.05,19.45,SA(1.0)
7314,-71.05,19.5,SA(1.0)
7315,-71.05,19.55,SA(1.0)
7316,-71.05,19.6,SA(1.0)
7317,-71.05,19.65,SA(1.0)
7318,-71.05,19.7,SA(1.0)
7319,-71.05,19.75,SA(1.0)
7320,-71.05,19.8,SA(1.0)
7321,-71.05,19.85,SA(1.0)
7322,-71.05,19.9,SA(1.0)
7323,-71.05,19.95,SA(1.0)
7324,-71.05,20.0,SA(1.0)
7325,-71.0,18.05,SA(1.0)
7326,-71.0,18.1,SA(1.0)
7327,-71.0,18.15,SA(1.0)
7328,-71.0,18.2,SA(1.0)
7329,-71.0,18.25,SA(1.0)
7330,-71.0,18.3,SA(1.0)
7331,-71.0,18.35,SA(1.0)
7332,-71.0,18.4,SA(1.0)
7333,-71.0,18.45,SA(1.0)
7334,-71.0,18.5,SA(1.0)
7335,-71.0,18.55,SA(1.0)
7336,-71.0,18.6,SA(1.0)
7337,-71.0,18.65,SA(1.0)
7338,-71.0,18.7,SA(1.0)
7339,-71.0,18.75,SA(1.0)
7340,-71.0,18.8,SA(1.0)
7341,-71.0,18.85,SA(1.0)
7342,-71.0,18.9,SA(1.0)
7343,-71.0,18.95,SA(1.0)
7344,-71.0,19.0,SA(1.0)
7345,-71.0,19.05,SA(1.0)
7346,-71.0,19.1,SA(1.0)
7347,-71.0,19.15,SA(1.0)
7348,-71.0,19.2,SA(1.0)
7349,-71.0,19.25,SA(1.0)
7350,-71.0,19.3,SA(1.0)
7351,-71.0,19.35,SA(1.0)
7352,-71.0,19.4,SA(1.0)
7353,-71.0,19.45,SA(1.0)
7354,-71.0,19.5,SA(1.0)
7355,-71.0,19.55,SA(1.0)
7356,-71.0,19.6,SA(1.0)
7357,-71.0,19.65,SA(1.0)
7358,-71.0,19.7,SA(1.0)
7359,-71.0,19.75,SA(1.0)
7360,-71.0,19.8,SA(1.0)
7361,-71.0,19.85,SA(1.0)
7362,-71.0,19.9,SA(1.0)
7363,-71.0,19.95,SA(1.0)
7364,-71.0,20.0,SA(1.0)
7365,-70.95,18.2,SA(1.0)
7366,-70.95,18.25,SA(1.0)
7367,-70.95,18.3,SA(1.0)
7368,-70.95,18.35,SA(1.0)
7369,-70.95,18.4,SA(1.0)
7370,-70.95,18.45,SA(1.0)
7371,-70.95,18.5,SA(1.0)
7372,-70.95,18.55,SA(1.0)
7373,-70.95,18.6,SA(1.0)
7374,-70.95,18.65,SA(1.0)
7375,-70.95,18.7,SA(1.0)
7376,-70.95,18.75,SA(1.0)
7377,-70.95,18.8,SA(1.0)
7378,-70.95,18.85,SA(1.0)
7379,-70.95,18.9,SA(1.0)
7380,-70.95,18.95,SA(1.0)
7381,-70.95,19.0,SA(1.0)
7382,-70.95,19.05,SA(1.0)
7383,-70.95,19.1,SA(1.0)
7384,-70.95,19.15,SA(1.0)
7385,-70.95,19.2,SA(1.0)
7386,-70.95,19.25,SA(1.0)
